Id,routeId,nameZh,nameEn,seqNo,pgp,goBack,longitude,latitude,address,coordinate
198842,16586,嘉利社區,Jiali Community,0,0,0,121.35647,24.903795,新北市三峽區嘉利社區(向北),"121.35647, 24.903795"
197382,16590,粗窟路,Cuku Rd.,108,0,1,121.684182,24.941152,新北市坪林區台9線34.4k處對面(向北),"121.684182, 24.941152"
199527,17990,中原公園,Zhongyuan Park.,20,0,0,121.4629311,25.08459665,光復路39號(向東),"121.4629311, 25.08459665"
199528,17990,盧森堡社區,Lusenbao Community,21,0,0,121.4636218,25.085413,新北市蘆洲區盧森堡社區(向西),"121.4636218, 25.085413"
199529,17990,柳堤公園,Liuti Park,22,0,0,121.4626006,25.0870808,長樂路41號(向北),"121.4626006, 25.0870808"
199542,17991,九芎街光華路口,Guanghua & Jiuqiong Intersection,4,0,0,121.4647254,25.081915,新北市蘆洲區光華路192號,"121.4647254, 25.081915"
180705,17548,國道3號14Km(虛擬站不停靠),Virtual Stop,20,,0,121.624553,25.042462,南港交流道南下入口處(向南),"121.624553, 25.042462"
193189,17813,中原中平路口(中平國中),Zhongyuan & Zhongping Intersection(Zhongping Junior High School),25,0,1,121.444169,25.054395,新莊區中原路路燈定位編號244214號前(往西),"121.444169, 25.054395"
200254,16642,四腳亭農會,Sijiaoting Farmers Association,73,,1,121.762656,25.102241,瑞芳區大埔路108-6號對面(向西),"121.762656, 25.102241"
162745,17003,八連路二段430巷口,Lane 430 Sec.2 Balian Rd. Intersection,26,0,0,121.628671,25.103474,八連路二段430巷口(向北),"121.628671, 25.103474"
199901,16642,真善美社區,Zhenshanmei Community,4,,0,121.715726,25.11993,樂利二街62巷社區管理室斜對面,"121.715726, 25.11993"
183849,17624,安泰路19巷口,Lane 19 Antai Rd. Entrance,32,,1,121.485367,24.949533,台北市北投區,"121.485367, 24.949533"
162236,16976,鄒家古厝,Zou Family House,22,,0,121.619414,25.152762,新北市萬里區鄒家古厝(向南),"121.619414, 25.152762"
162197,16975,福德坑,Fudekeng,36,,1,121.624144,25.159842,新北市萬里區福德坑(向東),"121.624144, 25.159842"
158070,16835,後港一路99號,Hougang 1st. Rd.,68,0,1,121.42803,25.026921,新北市新莊區後港一路99號(向西),"121.42803, 25.026921"
200356,16532,九芎林,Jiuqionlin,68,0,0,121.565881,25.252731,石門區九芎林36-1號對面(向南),"121.565881, 25.252731"
200357,16532,九芎林,Jiuqionlin,76,0,1,121.56598,25.25257,石門區九芎林36-1號(向北),"121.56598, 25.25257"
200704,18028,內湖高中,Neihu High School,9,0,0,121.5883097,25.07901319,文德路234號同向(向西),"121.5883097, 25.07901319"
159849,16890,民富郵局,Minfu Post Office,40,0,1,121.476542,25.007169,新北市中和區民富郵局(向南),"121.476542, 25.007169"
123757,16425,聯合醫院中興院區(西寧),TCUH Zhongxin Branch,47,,0,121.5084,25.05126,西寧北路醫院側門(向北),"121.5084, 25.05126"
162572,16995,保長國小,Baochang Elementary School,53,0,1,121.68183,25.071881,汐止區保長國小(向南),"121.68183, 25.071881"
160067,16897,延吉街,Yanji St.,30,-1,1,121.464954,24.984088,新北市土城區,"121.464954, 24.984088"
200392,17548,環東大道口,,19,0,0,121.61932,25.05942078,臺北市南港區經貿一路環東大道口(向北),"121.61932, 25.05942078"
200394,17548,捷運南港軟體園區站,MRT Nangang Sofeware Park,77,0,1,121.616103,25.059729,捷運南港軟體園區站2號出口南側(向北),"121.616103, 25.059729"
199912,17945,俊興三龍街口,Junxing & Sanlong Intersection,49,0,1,121.418818,25.018709,新北市樹林區俊興街路燈編號221006旁(向北),"121.418818, 25.018709"
214915,16824,富基觀光漁市,Fuji Fish Market,1,0,0,121.535143,25.293897,富基觀光漁市(向西),"121.535143, 25.293897"
200399,16422,坪林區公所,Pinglin District Office,33,0,1,121.711785,24.935418,路燈編號582028號附近(向南),"121.711785, 24.935418"
162492,16993,森林小學,Forest Elementary school,14,0,0,121.641305,25.037146,森林小學(向東),"121.641305, 25.037146"
201572,16693,凌奉宮,l?ngfong Temple,13,0,0,121.440806,25.10216,凌雲路二段25號(向東),"121.440806, 25.10216"
201575,16669,凌奉宮,l?ngfong Temple,40,0,1,121.440686,25.102284,凌雲路二段25號對面(向西),"121.440686, 25.102284"
159844,16890,民樂郵局,Minle Post Office,35,0,1,121.482484,25.001231,新北市中和區民樂郵局(向西),"121.482484, 25.001231"
199902,16681,真善美社區,Zhenshanmei Community,98,,1,121.71585,25.119949,樂利二街62巷社區後樓梯,"121.71585, 25.119949"
199903,16681,松竹梅社區,Songzhumei Community,99,,1,121.714745,25.120912,樂利二街62巷松竹梅社區後樓梯,"121.714745, 25.120912"
199904,16681,願景天下社區,Yuanjing Tainxia Community,100,,1,121.715685,25.121155,樂利二街62巷273號前,"121.715685, 25.121155"
199905,16681,台北九如社區,Taipei Jiuru Community,101,,1,121.716766,25.121359,樂利二街62巷212號前,"121.716766, 25.121359"
199906,16681,維也納花園社區,Vienna Garden Community,102,,1,121.717626,25.121459,樂利二街62巷244-248號前,"121.717626, 25.121459"
183830,17624,莒光路27號(氣檢局),No.27 Juguang Rd.,15,-1,0,121.5251482,24.959895,新北市新店區莒光路27號(向南),"121.5251482, 24.959895"
200252,16734,隔頂,Geding,21,0,0,121.793996,25.080622,瑞芳區傑魚里靜安路四段7號對面(向東),"121.793996, 25.080622"
200253,16734,隔頂,Geding,77,0,1,121.794087,25.080678,瑞芳區傑魚里靜安路四段7號(向西),"121.794087, 25.080678"
179136,17525,福山里活動中心,Fushan Village Community Center,6,-1,0,121.619508,25.049849,民權街二段35號(向北),"121.619508, 25.049849"
161750,16956,瑞芳國中,Ruifang Junior High School,40,0,1,121.814399,25.107898,新北市瑞芳區瑞芳國中(向西),"121.814399, 25.107898"
202572,17972,紅樹林路三,Hongshulin Rd. 3,47,0,0,121.458666,25.161808,紅樹林路427654旁(向東),"121.458666, 25.161808"
202594,17806,世翔,Shixiang,34,0,0,121.451425,25.068098,五權路42號(向北),"121.451425, 25.068098"
202601,17806,標準廠房,Standard Factory,41,0,1,121.456024,25.06504,五權一路1號(向西),"121.456024, 25.06504"
202628,18052,忠三街,Zhong 3rd St.,7,0,0,121.684624,25.175729,忠三街21號(向東),"121.684624, 25.175729"
202651,16521,八里行政中心(十三行博物館),Bali District Administration Center(Shisanhung Museum),10,0,0,121.406797,25.153621,路燈編號395146旁(向北),"121.406797, 25.153621"
203135,18098,義二路口,Yier Rd. Entrance,63,,1,121.7459803,25.130007,信一路156號,"121.7459803, 25.130007"
203147,18108,暖暖區公所,Nuannuan District Office,13,0,0,121.736161,25.100331,基隆市暖暖區暖暖區公所(向北),"121.736161, 25.100331"
203144,18108,三十一號橋,NO.31 Bridge,16,0,0,121.737022,25.130149,基隆市中山區三十一號橋(向北),"121.737022, 25.130149"
203161,18108,暖暖區公所,Nuannuan District Office,20,0,1,121.736005,25.100458,基隆市暖暖區暖暖區公所(向南),"121.736005, 25.100458"
202478,17824,第一泵浦,Diyibengpu,12,0,1,121.858222,25.123833,瑞芳區北部濱海公路,"121.858222, 25.123833"
202712,16689,南勢角(景平路),Nanshijiao(Jingping Rd.),113,0,1,121.511308,24.992884,中和區景平路352號(向西),"121.511308, 24.992884"
202972,18078,莊敬中學,Zhuangjing High School,5,0,0,121.534726,24.987623,復興路97號(向東),"121.534726, 24.987623"
202978,18078,捷運十四張站(民權路),MRT Shisizhang Sta.(Minquan Rd.),10,0,0,121.52772,24.984268,新店區民權路282號(向西),"121.52772, 24.984268"
203982,18128,松山機場,Songshan Airport,50,,1,121.55137,25.063262,臺北國際航空站3號月台候車亭左邊(向西),"121.55137, 25.063262"
186119,10753,崩山口,Bengshankou,59,-1,0,121.676121,24.976931,新北市石碇路1段七分尾道路前80公尺對面(向南),"121.676121, 24.976931"
184832,10753,豐田派出所,Fong Tian Police Substation,64,-1,0,121.687445,24.973919,碇坪路二段22號左後方30公尺(向南),"121.687445, 24.973919"
203215,17011,日月光社區B區,Riyueguang Community B,25,0,0,121.637417,25.075509,汐止區康寧街751巷11號(向東),"121.637417, 25.075509"
204498,17009,新台五路保新街口,Baoxin St. Intersection,5,0,0,121.688001,25.070699,新台五路保新街口(新巴士)(向北),"121.688001, 25.070699"
203696,18118,文化二路一段郵局,Wenhua 2nd Rd. Sec. 1 Post Office,52,,1,121.364506,25.066515,新北市林口區文化二路一段8號(向北),"121.364506, 25.066515"
203928,18119,體育大學行政教學大樓,National Taiwan Sport University Administrative ed,0,0,0,121.388333,25.031579,體育大學行政教學大樓右側(向北),"121.388333, 25.031579"
203929,18119,長庚大學,Changgung University,1,0,0,121.389807,25.032733,長庚大學活動中心前候車亭(向北),"121.389807, 25.032733"
203931,18119,捷運體育大學站,MRT National Taiwan Sport University,3,0,0,121.385701,25.041558,桃園市龜山區文化一路二號出口旁(向北),"121.385701, 25.041558"
203831,18119,文化一樂善二路口,Wenhua 1st Rd. & Leshan 2nd Rd. Intersection,4,0,0,121.385805,25.045723,桃園市龜山區文化一路203號之2對面左20公尺(向北),"121.385805, 25.045723"
203833,18119,高正鋼鐵,Gaozheng Steel,5,,0,121.38163,25.05042,桃園市龜山區文化一路73號(向西),"121.38163, 25.05042"
204073,16642,四腳亭(大埔路),Sijiaoting(Dapu Rd.),31,,0,121.761328,25.099335,瑞芳區粗坑口路72號(向北),"121.761328, 25.099335"
202186,16532,順天聖母廟,Shuntian Shengmu Temple,72,0,0,121.566696,25.245123,石門區尖山湖1號前(向南),"121.566696, 25.245123"
203997,18128,高正鋼鐵,Gaozheng Steel Enterprise Company,68,,1,121.38167,25.05001,桃園市龜山區文化一路71號對面,"121.38167, 25.05001"
203998,18128,文化一樂善二路口,Wenhua 1st Rd. & Leshan 2nd Rd. Intersection,69,,1,121.385482,25.045757,桃園市龜山區文化一路203號右20公尺(向南),"121.385482, 25.045757"
203999,18128,捷運體育大學站,MRT National Taiwan Sport University,70,,1,121.38523,25.040969,桃園市龜山區文化一路A7捷運體育大學站1號出口處(向南),"121.38523, 25.040969"
204000,18128,國立體育大學體育館,National Sports University Gymnasium,71,,1,121.386074,25.034646,龜山區體大一路第三支路燈旁(向南ˊ),"121.386074, 25.034646"
152496,16717,宜安路,Yian Road,31,,1,121.5112044,24.99729519,宜安路77號對向(向西),"121.5112044, 24.99729519"
204004,18119,行天宮,Xingtian Temple,37,0,0,121.533098,25.064434,松江路367號對面(向南),"121.533098, 25.064434"
158321,16847,貴子路口,Guizi Intersection,7,0,1,121.425591,25.042018,泰山區貴子路7號旁(向西),"121.425591, 25.042018"
203547,16849,貿商國宅,Maoshang Public Housing,3,,0,121.430352,25.069443,登林路76之6號同向(向西),"121.430352, 25.069443"
203877,18119,仁愛延吉街口,Ren-ai Yanji Street Intersection,52,,0,121.5552344,25.03762171,仁愛路四段上近延吉路同向(向東),"121.5552344, 25.03762171"
203883,18119,仁愛國泰醫院,Renai Cathay General Hospital,60,,1,121.5532159,25.0378288,仁愛路四段上近仁愛路四段216巷同向(向西),"121.5532159, 25.0378288"
203884,18119,仁愛安和路口,Renai and Anhe Intersection,61,,1,121.5516959,25.03785214,仁愛路四段上近安和路同向(向西),"121.5516959, 25.03785214"
201839,16930,寶高產業園區一,Baogao Science and Intellectual Park 1,23,0,1,121.550165,24.977924,新店區寶橋路188-6號(向北),"121.550165, 24.977924"
174303,17433,新台五路橋下,Xintaiwu Bridge,54,0,1,121.684497,25.069137,新台五路橋下(向西),"121.684497, 25.069137"
161437,16943,第5產銷班,Production and Marketing 5,4,,0,121.697449,24.925391,新北市坪林區(向南),"121.697449, 24.925391"
201862,16877,東海高中,TungHai Senior High School,6,0,0,121.480144,25.064795,忠孝路三段與忠孝路三段93巷口(向南),"121.480144, 25.064795"
201863,16877,新北大都會公園,New Taipei Metropolitan Park,7,0,0,121.477536,25.064294,三重區疏洪東路二段(向西),"121.477536, 25.064294"
201864,16877,二重國小,ErChong Elementary School,8,0,0,121.477658,25.065446,新北市三重區二重國小(向北),"121.477658, 25.065446"
201832,16929,和成街16巷,Hecheng St. 16 Entrance,9,0,0,121.488694,24.946885,和成街16巷(向西),"121.488694, 24.946885"
201833,16929,雙成裕合街口,雙成裕合街口,11,0,0,121.491234,24.950861,,"121.491234, 24.950861"
201835,16929,裕合街393號, ,18,0,1,121.490235,24.948109,裕合街393號(向北),"121.490235, 24.948109"
201836,16929,裕合街109號, ,19,0,1,121.490149,24.949383,裕合街109號(向西),"121.490149, 24.949383"
203588,16851,更寮,Gengliao,22,,0,121.459103,25.078106,中興路二段121號(向東),"121.459103, 25.078106"
210039,18778,承天路,Chengtian Rd.,15,0,1,121.436047,24.966064,土城區承天路5號(向西),"121.436047, 24.966064"
210040,18778,土城國中,Tucheng Junior High School,16,0,1,121.431723,24.963689,土城區永安街82號對面(向東),"121.431723, 24.963689"
201812,17304,捷運中和站,MRT Zhonghe Sta.,61,0,0,121.496889,25.001888,景平路696號(向北),"121.496889, 25.001888"
201813,17304,捷運中和站,MRT Zhonghe Sta.,81,0,1,121.496599,25.00192,景平路696號對面(向南),"121.496599, 25.00192"
210046,18779,崇慧花園社區,Chunghuihuayuan Community,7,0,0,121.798909,25.124651,路燈編號17519斜對面(向南),"121.798909, 25.124651"
210049,18779,孝東路,Xiaodong Rd.,13,0,0,121.779494,25.12857,信義區孝東路61號(向西),"121.779494, 25.12857"
177716,17501,普羅旺世社區,Provence Community,24,-1,0,121.788933,25.13754,基隆路燈編號中正0752號電桿旁,"121.788933, 25.13754"
202648,16865,林口福滿宮,Linkou Fuman Temple,12,0,0,121.33984,25.11773,林口福滿宮(向東),"121.33984, 25.11773"
202649,16865,瓦斯分裝廠,Gas Plant,62,0,1,121.342814,25.102402,林口區瓦斯分裝廠(向西),"121.342814, 25.102402"
204037,16851,新五路芳洲路口,Xinwu & Fangzhou Intersection,50,0,0,121.441345,25.083785,新五路與芳洲路口(向南),"121.441345, 25.083785"
203618,16851,巡守隊,Patrol Party,54,,0,121.442398,25.090005,新北市五股區,"121.442398, 25.090005"
203619,16851,小公園口,Small Park,55,,0,121.441757,25.09153,新北市五股區小公園口(向北),"121.441757, 25.09153"
158388,16851,巡守隊,Patrol Party,59,,1,121.442288,25.090055,新北市五股區巡守隊(向東),"121.442288, 25.090055"
201815,17624,璦丁堡社區,Aidingbao Community,33,0,1,121.485423,24.948616,安泰路16號(向南),"121.485423, 24.948616"
210050,18779,南港展覽館,TWTC Nangang Exhibition Hall,15,0,0,121.616456,25.054699,研究院路一段2-2號(向南),"121.616456, 25.054699"
210051,18779,南港轉運站,Nangang Bus Station,16,0,0,121.606012,25.052323,南港區忠孝東路七段369號(向西),"121.606012, 25.052323"
210057,18779,崇慧花園社區,Chunghuihuayuan Community,25,0,1,121.798976,25.124472,路燈編號17511號旁(向北),"121.798976, 25.124472"
210058,18779,調和街觀海街口,Diaohe St. & Guanhai St. Entrance,26,0,1,121.796288,25.13565,基隆路燈編號中正0441號電桿旁(向北),"121.796288, 25.13565"
210059,18779,調和市場,Diaohe Market,27,0,1,121.796428,25.138959,調和街1號(向北),"121.796428, 25.138959"
210033,18778,南天母路二,Nantianmu Rd. 2,9,0,1,121.447697,24.953864,土城區南天母路135巷旁(向北),"121.447697, 24.953864"
202305,17682,崑崙里,Kunlun Village,4,0,0,121.429589,24.993213,板橋區大觀路三段160巷31弄36號對面(向南),"121.429589, 24.993213"
215903,17534,三重運動場, ,82,0,1,121.4921277,25.062155,新北市三重區中正北路29號(向西),"121.4921277, 25.062155"
202631,10116,福州街,Fuzhou St.,31,0,0,121.517445,25.028027,福州街22號同向(向北),"121.517445, 25.028027"
204357,16552,馬崗(三貂角燈塔),Magang(Sandiao Cape Lighthouse),22,0,0,122.001165,25.011779,貢寮區馬崗街路燈編號646240(向東),"122.001165, 25.011779"
201800,18041,雅美,Yamei,47,,0,121.516559,24.966735,新北市新店區(向北),"121.516559, 24.966735"
201801,18041,安康高中,An Kang High School,48,,0,121.516556,24.969348,新北市新店區(向北),"121.516556, 24.969348"
201802,18041,桃李春風,Taolichunfeng,49,,0,121.517169,24.97159,新北市新店區(向北),"121.517169, 24.97159"
201803,18041,安民街218號,No.218 Anmin St.,50,,0,121.517381,24.972316,新北市新店區安民街(向北),"121.517381, 24.972316"
202306,17682,崑崙里,Kunlun Village,41,0,1,121.429754,24.993234,板橋區大觀路三段212巷70號(向北),"121.429754, 24.993234"
202117,16958,貢寮環保公園,Gongliao Environmental park,17,0,0,121.907267,25.020542,貢寮區長泰路貢寮環保公園(向西),"121.907267, 25.020542"
202623,18052,中華海事,The Association Of Marine Affairs Chinese,2,0,0,121.684773,25.177465,瑪鋉路15號(向西),"121.684773, 25.177465"
202626,18052,孝七街,Xiao 7th St.,5,0,0,121.682866,25.176314,孝七街18號(向北),"121.682866, 25.176314"
202627,18052,孝一街,Xiao 1st St.,6,0,0,121.684412,25.177041,孝一街5號(向北),"121.684412, 25.177041"
202823,16976,香員林路口,Xiangyuanlin Intersection,16,0,0,121.640484,25.159821,香員林6-1號(向西),"121.640484, 25.159821"
202824,16975,香員林路口,Xiangyuanlin Intersection,38,0,1,121.640421,25.159707,香員林6-1號(向東),"121.640421, 25.159707"
202825,17941,湯泉首席,Tangquan Shouxi,20,0,0,121.525455,24.975421,新店區環河路172號(向西),"121.525455, 24.975421"
202578,17791,五權七路,Wuquan 7th Rd.,11,0,0,121.453951,25.07049,五股區五權七路70號對面(向南),"121.453951, 25.07049"
202579,17791,五權八路五工六路口,Wuquan 8th Rd.&Wugong 6th Rd. Intersection,12,0,1,121.446996,25.066919,五股區五權八路12號對面(向南),"121.446996, 25.066919"
202580,17791,工商展覽中心(五工六路),Bourgeois Exhibit Center(Wugong 6th Rd.),13,0,1,121.447345,25.064381,五股區五工六路37號(向東),"121.447345, 25.064381"
202581,17791,五權六路,Wuquan 6th Rd.,14,0,1,121.450387,25.065134,五股區五權六路22號(向北),"121.450387, 25.065134"
202582,17791,五工五路五權五路口,Wugong 5th Rd.&Wuquan 5th Rd. Intersection,15,0,1,121.451678,25.064875,五工五路26號對面(向東),"121.451678, 25.064875"
203645,16997,五堵火車站,Wudu Rail Sta.,4,0,0,121.66797,25.078513,五堵火車站(向南),"121.66797, 25.078513"
203759,16997,五堵火車站,Wudu Rail Sta.,28,0,1,121.667863,25.078352,五堵火車站(F907A)(向北),"121.667863, 25.078352"
203760,16997,保福橋頭,Baofu Bridge,30,0,1,121.671677,25.080307,長興街二段與保長路口(向北),"121.671677, 25.080307"
204054,16641,市立體育館,Municipal Gymnasium,6,0,0,121.755688,25.129111,基隆市信二路67號(向東),"121.755688, 25.129111"
203204,17003,長青路214巷,Lane 214 Changqing Rd.,35,0,0,121.605683,25.11372,汐止區長青路(向北),"121.605683, 25.11372"
203205,17003,長青路214巷,Lane 214 Changqing Rd.,45,,0,121.605698,25.113527,汐止區長青路214巷口(向東),"121.605698, 25.113527"
162747,17003,八連分校,Balian Campus,25,0,0,121.629765,25.101366,台北市北投區八連分校(向北),"121.629765, 25.101366"
201760,18041,名揚社區,Mingyang Community,1,,0,121.520099,24.986442,新北市新店區永安街(向西),"121.520099, 24.986442"
201761,18041,天山公園,Tianshan Park,2,,0,121.517669,24.986623,新北市新店區(向西),"121.517669, 24.986623"
201762,18041,永平A站,Yongping A,3,,0,121.5163151,24.985429,新北市新店區(向南),"121.5163151, 24.985429"
201763,18041,永平B站,Yongping B,4,,0,121.516495,24.983648,新北市新店區(向東),"121.516495, 24.983648"
201804,18041,別墅天廈,No.332 Anmin St.,51,,0,121.517392,24.974828,新北市新店區(向北),"121.517392, 24.974828"
201805,18041,祝你幸福,Zhunixingfu,52,,0,121.51627,24.976685,新北市新店區(向北),"121.51627, 24.976685"
176665,17483,橫平路口,Hengping Rd. Intersection,56,,0,121.661123,24.981668,模乳巷11之3號對面,"121.661123, 24.981668"
202897,18068,三十一號橋,NO.31 Bridge,19,0,1,121.73682,25.130111,基隆市中山區三十一號橋(向南),"121.73682, 25.130111"
202904,18068,水尾,Shuiwei,31,0,1,121.8692977,25.047909,新北市雙溪區水尾(向北),"121.8692977, 25.047909"
204083,16930,寶興路60巷口,Lane 60 Baoxing Rd. Entrance,0,0,0,121.549919,24.971841,新店區寶興路60巷3號側(向北),"121.549919, 24.971841"
203006,17527,國家影視聽中心,Taiwan Film and Audiovisual Institute,31,0,0,121.447395,25.055723,新莊區榮華路路燈編號244458號(向西),"121.447395, 25.055723"
203003,17903,石潭公園(成功),Shitan Park(Chenggong),12,0,0,121.591015,25.061041,向陽路、成功路二段橋下(向南),"121.591015, 25.061041"
203004,17903,石潭公園(成功),Shitan Park(Chenggong),15,0,1,121.591281,25.061289,向陽路成功路二段橋下對面(向北),"121.591281, 25.061289"
203122,18098,獅子園,Shiziyuan   ,50,,1,121.77734,25.130526,深澳坑路與東峰街口對面(向北),"121.77734, 25.130526"
203123,18098,深澳坑路6巷口,Tongcheng Coal Mine,51,,1,121.777122,25.13336,深澳坑路6巷口對面,"121.777122, 25.13336"
203124,18098,美的世界社區,Beautiful World,52,,1,121.773702,25.136623,深澳坑路1-56號,"121.773702, 25.136623"
203125,18098,大香港社區,Shenaokeng Rd.,53,,1,121.771055,25.136956,深澳坑路2-3號對面,"121.771055, 25.136956"
203126,18098,金鳳宮,Jinfeng Temple,54,,1,121.770743,25.135585,深澳坑路培德路口(向南),"121.770743, 25.135585"
203127,18098,翠峰山莊,Cuifong Village,55,,1,121.7701229,25.131931,東光路261-1號,"121.7701229, 25.131931"
203128,18098,環保局(信義大街),Xinyi St.,56,,1,121.7687658,25.131097,東光路205巷口,"121.7687658, 25.131097"
203129,18098,信中後站,Xinzhong Postern ,57,,1,121.767331,25.129605,東光路31號(向東),"121.767331, 25.129605"
203130,18098,地方法院,District Court,58,,1,121.7641469,25.128298,東信路170號,"121.7641469, 25.128298"
203131,18098,基隆女中,National Keelung Girls’Senior High School,59,,1,121.7590105,25.128565,東信路324號,"121.7590105, 25.128565"
203132,18098,義九路口,Yi 9th Rd. Entrance,60,,1,121.755661,25.128498,基隆市信一路29號旁,"121.755661, 25.128498"
203133,18098,義七路口,Yi 7th Rd. Entrance,61,,1,121.752493,25.128476,信一路63號(向西),"121.752493, 25.128476"
203134,18098,衛生福利部基隆醫院,Keelung Hospital,62,,1,121.747663,25.129048,信一路131號,"121.747663, 25.129048"
202548,16681,頂坪口,Dingpingkou,58,,1,121.793883,25.103399,瑞芳區靜安路四段61號(向南),"121.793883, 25.103399"
202549,16681,頂坪口,Dingpingkou,45,,0,121.794013,25.10337,瑞芳區靜安路四段61號對面(向北),"121.794013, 25.10337"
203685,18118,民生重慶路口,Minsheng Chongqing Road Intersection,40,,1,121.5138258,25.05676602,民生西路上近重慶北路同向(向北),"121.5138258, 25.05676602"
203688,18118,昌吉重慶路口,Changji Chongqing Road Intersection,43,,1,121.5137576,25.06579412,重慶北路三段+昌吉街同向(向北),"121.5137576, 25.06579412"
203689,18118,民族重慶路口,Minzu Chongqing Road Intersection,44,,1,121.5137994,25.06830851,重慶北路三段(向北),"121.5137994, 25.06830851"
203186,16580,銅礦,Tongkuang,9,0,0,121.86173,25.120092,瑞芳區電線桿編號661222號對面(向北),"121.86173, 25.120092"
205223,10474,建成公園,Jiancheng Park,35,0,1,121.51825,25.05462,承德路二段41號(向北),"121.51825, 25.05462"
205226,16619,輕軌淡水漁人碼頭站,LRT Tamsui Fisherman's Wharf Station,2,0,0,121.418741,25.181766,淡水區中正路二段51巷旁(向北),"121.418741, 25.181766"
205227,16619,輕軌淡水漁人碼頭站,LRT Tamsui Fisherman's Wharf Station,33,0,1,121.418259,25.181621,淡水區觀海路26號(向南),"121.418259, 25.181621"
206133,16431,海上皇宮,Ocean palace,9,0,0,121.420622,25.193456,淡水區濱海路三段571號(向東),"121.420622, 25.193456"
205597,18258,日新里,Rixin Li,35,0,1,121.445547,24.986196,中央路一段233號(向北),"121.445547, 24.986196"
204642,17015,金龍路口,Jinlong Rd. Entrance,40,,1,121.594248,25.084622,金龍路23號對面(向東),"121.594248, 25.084622"
204537,17016,南港軟體園區北站,Nangang Software Park N.,31,,1,121.6142797,25.0596224,三重路39號對向(向北),"121.6142797, 25.0596224"
204563,17016,日月光社區,Riyueguang Community,45,,1,121.637417,25.075525,汐止區康寧街751巷11號(向東),"121.637417, 25.075525"
204577,17016,伯爵街52巷口,Lane 52 Bojue St. Intersection,52,,1,121.638366,25.080893,伯爵街52巷口(向北),"121.638366, 25.080893"
206599,16851,集會所,Meeting House,4,0,0,121.414063,25.101096,民義路二段37~23號(向東),"121.414063, 25.101096"
157129,16772,馬偕花園,Mackay Garden,30,,0,121.4388605,25.170909,淡水區中正路169號(向東),"121.4388605, 25.170909"
204551,17016,北山里,Beishan Li,20,,0,121.618948,25.066708,康寧街58號同向(向西),"121.618948, 25.066708"
204556,17016,南港軟體園區南站,Nangang Software Park S.,25,,0,121.6139209,25.0565852,三重路19-2號(向南),"121.6139209, 25.0565852"
206750,16794,福德宮入口,FuDe Palace Entrance,18,,0,121.434803,25.144384,北52福德宮入口旁(向南),"121.434803, 25.144384"
206751,16794,老人果園,Elderly garden,21,,0,121.43416,25.144323,北52老人果園(向北),"121.43416, 25.144323"
206752,16794,王母娘娘入口,WangMuNiangNiang Temple Entrance,20,,0,121.432447,25.143379,八里區牛寮埔28號之1(向北),"121.432447, 25.143379"
206753,16794,王母娘娘,Wang Mu Niang Niang,19,,0,121.432466,25.142628,八里區牛寮埔12號(向北),"121.432466, 25.142628"
206754,16794,奉天宮,Fengtian Temple,22,,0,121.439376,25.14861,八里區米倉26之1號(向北),"121.439376, 25.14861"
206755,16794,米倉里10鄰,Neighborhood 10 Micang Village,23,,0,121.440034,25.149963,八里區米倉18號(向東),"121.440034, 25.149963"
206829,16795,政霸實業,ZhengBa Industry,20,0,0,121.43005,25.153764,八里區渡船頭7號(向北),"121.43005, 25.153764"
206831,16795,西龍巖前路口,XiLongYan Temple Entrance,21,0,0,121.425384,25.151836,八里區大堀湖5號之3(向南),"121.425384, 25.151836"
206830,16795,傑華商店,JieHua Shop,22,0,0,121.423414,25.149948,八里區大堀湖21號(向南),"121.423414, 25.149948"
206066,18118,民族承德路口,Minzu and Chengde Intersection,33,0,0,121.5182673,25.06791337,承德路三段150號同向(向南),"121.5182673, 25.06791337"
206067,18118,民生西路口,Minsheng W. Rd. Entrance,36,0,0,121.5179896,25.05672598,承德路二段56號(向南),"121.5179896, 25.05672598"
206068,18118,後車站,Old Taipei Railway Sta.,38,0,1,121.5135627,25.05026956,重慶北路一段(向北),"121.5135627, 25.05026956"
206069,18118,圓環(重慶),Taipei Circle(Chongqing),39,0,1,121.514207,25.052844,重慶北路一段85號同向(向北),"121.514207, 25.052844"
206434,17534,永安街,Yongan St.,37,0,0,121.56893,24.98672,永安街22巷19號同向(向東),"121.56893, 24.98672"
206436,17534,政大,National Chengchi U.,39,0,0,121.574739,24.98778,指南路二段32號(向東),"121.574739, 24.98778"
206437,17534,政大一,National Chengchi U. 1,40,0,0,121.576427,24.988319,萬壽路16巷2號(向東),"121.576427, 24.988319"
206438,17534,萬興圖書館,Wanxing Library,41,0,0,121.57697,24.98897,萬壽路27號同向(向北),"121.57697, 24.98897"
206439,17534,大誠高中,Tacheng High School,42,0,0,121.576905,24.990413,秀明路二段175號同向(向北),"121.576905, 24.990413"
206440,17534,萬壽橋頭(秀明),Wanshou Qiaotou(Xiuming),43,0,0,121.574627,24.991863,秀明路二段35號同向(向西),"121.574627, 24.991863"
206441,17534,萬壽橋頭(秀明),Wanshou Qiaotou(Xiuming),50,0,1,121.574153,24.99161,秀明路二段8號同向(向東),"121.574153, 24.99161"
206442,17534,萬興國小,Wanxing Elementary School,51,0,1,121.576757,24.989679,秀明路二段114號同向(向南),"121.576757, 24.989679"
