name,star,comment,class,address,latitude,longitude
巷覓豆花,4.9,133,冰品飲料店,新北市三重區萬壽街59號,25.0695873,121.5006769
哪次布喝,3.8,49,珍珠奶茶,新北市三重區仁愛街347號,25.0796846,121.4921647
黑堂甜品專賣店,4.5,234,冰品飲料店,新北市三重區正義南路39號,25.0609112,121.4979651
上宇林三重文化北店,4.5,93,冰品飲料店,新北市三重區文化北路14號1樓,25.0637939,121.499278
糖玄宗黑糖鮮飲 & 瘋碳烤-三重文化北店,3.8,99,冰品飲料店,新北市三重區文化北路20號,25.0641062,121.4991621
清源專業青草工廠直營店,4.4,16,冰品飲料店,新北市三重區國隆路6號,25.0636135,121.4934504
COMEBUY_三重長壽店,4,38,冰品飲料店,新北市三重區長壽街23號-2號,25.0678201,121.4995351
鶴茶樓- 鶴頂紅茶商店(三重重新店),3.8,306,珍珠奶茶,新北市三重區重新路一段127號,25.0632476,121.5001266
迷客夏Milksha 新北三重店,3.9,344,冰品飲料店,新北市三重區五華街138號,25.083821,121.491446
三和古早味黑糖剉冰 （無固定公休日 ）,4.9,661,冰品飲料店,新北市三重區中央北路46號,25.064886,121.500649
龍門西瓜汁｜果汁、飲料、冰沙｜20年老店｜三重飲料推薦,4.6,130,冰品飲料店,新北市三重區龍門路132號1 樓,25.0730362,121.4981652
幸福多芋點,4.2,5,無酒精飲料店,新北市三重區三民街309號,25.0690527,121.4781321
七盞茶 三重五華店,4.8,280,冰品飲料店,新北市三重區五華街91號,25.0835402,121.4919316
漿樣子濃?豆乳-三重力行店,4.5,84,冰品飲料店,新北市三重區力行路二段71-1號,25.0751818,121.4824535
五桐號ＷooTea新北三重五華店,4.2,22,冰品飲料店,新北市三重區五華街144號,25.0839265,121.4913188
清心福全三重三和店-珍珠奶茶手搖飲料專賣店,4,190,珍珠奶茶,新北市三重區三和路四段197號,25.0793421,121.4822075
一沐日-三重三和店,3.8,71,冰品飲料店,新北市三重區三和路二段81號,25.068257,121.499969
日春木瓜牛奶-龍門店-三重木瓜牛奶|水果飲品|果汁飲品|現打果汁|平價果汁|新鮮果汁,4.4,57,冰品飲料店,新北市三重區龍門路166號1樓,25.0733067,121.4988741
茶詠春-三重光復店,4.7,301,冰品飲料店,新北市三重區光復路一段68巷58號,25.0491698,121.4697967
啜茶,4.1,27,冰品飲料店,新北市三重區光復路一段68巷30號1樓,25.0491721,121.4707568
粉紅泡泡飲品甜點專賣店,4.8,151,冰品飲料店,新北市三重區重新路五段568號,25.0456759,121.4699456
讚豆綠豆冰沙-三重光復店（目前只接外送）,5,10,冰品飲料店,新北市三重區光復路一段68巷29號,25.0493978,121.4700545
光復古早味黑砂糖剉冰,3.9,29,冰品飲料店,新北市三重區光復路一段68巷32號,25.049158,121.4707285
好了啦-三重重新店,0,0,冰品飲料店,新北市三重區重新路四段244巷50號,25.0537797,121.4881897
茶境 Gala 極匠一店,0,0,冰品飲料店,新北市三重區疏洪十六路1號,25.0506287,121.4822696
玖荳茶飲&甜點,5,7,冰品飲料店,新北市三重區成功路106-3號,25.0514987,121.4872907
小冰箱冷飲,5,2,冰品飲料店,新北市三重區重新路四段61號1樓,25.0573558,121.4875087
清心福全三重中興店-珍珠奶茶手搖飲料專賣店,4,114,無酒精飲料店,新北市三重區中正北路413號,25.0723767,121.4709021
鮮萃 現泡茶專門店／（熱飲）薑母茶 桂圓紅棗茶／仙草鮮奶凍,4.3,12,冰品飲料店,新北市三重區電信街128-1號,25.0580259,121.4945833
李記紅茶冰-三重永福店,3.8,36,冰品飲料店,新北市三重區永福街217號,25.0744116,121.4800798
美白羊肉爐,0,0,冰品飲料店,新北市三重區捷運路39號,25.0560733,121.4842068
茶詠春-三重溪尾店,4.2,28,冰品飲料店,新北市三重區溪尾街236號,25.0817986,121.4876681
交心茶 Justea,4.8,21,冰淇淋設備供應商,m.facebook.com,25.051969,121.4937175
Drink Store 化成店,3.7,107,冰品飲料店,新北市新莊區化成路316號,25.0484341,121.4658032
三重成功豆花,4.3,62,冰品飲料店,新北市三重區成功路145巷49號1樓,25.0536246,121.4879346
可不可熟成紅茶 新莊化成店,4.1,124,冰品飲料店,新北市新莊區化成路205-1號,25.0510146,121.4657457
紅茶洋行-力行店,4.6,10,冰品飲料店,新北市三重區力行路二段139號,25.0771876,121.4835316
老賴茶棧新北三重店,4,94,冰品飲料店,新北市三重區五華街110之1號,25.082865,121.4922853
善圓冰品店,0,0,冰品飲料店,新北市新莊區化成路192號,25.0460656,121.4658691
好了啦超大杯 重光店,5,7,冰品飲料店,新北市三重區重光街124-1號,25.0649932,121.4661216
乩仔兵中正北店,0,0,冰品飲料店,新北市三重區中正北路542號,25.0719231,121.4713597
"萬金紅茶冰 (01/15 - 02/21寒假休息中, 02/22開始營業, 有任何更新請關注FB粉絲專頁)",3.8,643,冰品飲料店,新北市三重區力行路一段179巷8-2號,25.0589761,121.494105
茶與布朗 Tea&Brown 三重店,4.6,98,無酒精飲料店,新北市三重區中華路69號,25.0624317,121.4837586
春雨制茶「三重店」-三重必喝飲品|人氣飲料|推薦手搖|冬季飲品|飲料店推薦|珍珠奶茶推薦,4.7,195,珍珠奶茶,新北市三重區自強路一段153號,25.0670269,121.4937611
都渴以-乳製飲品專賣（三重店）,5,3,冰品飲料店,新北市三重區三民街295號,25.0687227,121.4784528
仙古茶道（仁美店）,3.1,68,冰品飲料店,新北市三重區仁美街87號,25.0798588,121.4860897
哈米?綠豆沙、茶飲、果汁 (三和夜市商圈宵夜必喝),4.7,35,冰品飲料店,新北市三重區自強路一段8號隔壁木頭攤車（不要買錯囉,25.068313,121.498924
沒有名字的泰奶店,4.9,58,冰品飲料店,新北市三重區中央北路125號,25.0679744,121.4999321
涼水庫溪尾店,2.8,9,冰品飲料店,新北市三重區溪尾街200號,25.0810362,121.4882338
天仁茗茶 三重店,4.2,194,珍珠奶茶,新北市三重區重新路二段15之2號,25.0625404,121.498376
歡喜紅茶冰-黑糖粉圓專賣店,4.8,66,冰品飲料店,新北市三重區長榮路25-3號,25.0685859,121.5008229
我想做愛 玉,4.5,183,冰品飲料店,沒有地址,25.0563132,121.4918638
康青龍 三重中興店,5,1,冰品飲料店,新北市三重區中興北街207號,25.057897,121.46912
清心福全三重光復店-珍珠奶茶手搖飲料專賣店,3.9,41,無酒精飲料店,新北市三重區光復路一段68巷42號1樓,25.0491563,121.4703554
日 堯 君 泰式茶品,5,26,冰品飲料店,新北市三重區三張街149巷28號,25.0703758,121.4859717
茶主席,4.4,27,冰品飲料店,新北市三重區重新路五段555號,25.0461449,121.470505
茶·清流 頂級純味茶職人,0,0,冰品飲料店,新北市三重區光復路一段1號,25.0468807,121.4723278
清心福全三重光明店-珍珠奶茶手搖飲專賣店,4,145,珍珠奶茶,新北市三重區光明路67-1號,25.0574059,121.4916414
微笑檸檬脆皮香草香雞排（三重成功店）,4.4,103,冰品飲料店,新北市三重區成功路103號,25.0517094,121.4880664
三重 正土味傳統手工豆花,4,281,冰品飲料店,新北市三重區環河南路221巷25號,25.0527927,121.4914059
好好x好好茶飲,3.7,157,冰品飲料店,新北市三重區文化北路45號1樓,25.0655333,121.498951
Louisa Coffee 路易．莎咖啡(三重成功店),3.8,356,冰品飲料店,新北市三重區成功路98號,25.0511785,121.4878629
天狗神社 高大鮮奶茶/扭蛋機抽獎,4.9,579,冰品飲料店,新北市三重區中央北路,25.0645635,121.5008648
三和夜市 桔室-金桔檸檬,4.5,40,冰品飲料店,新北市三重區中央北路91號,25.0669589,121.5002509
ZEN IN﹒好食,5,232,冰品飲料店,新北市三重區中央北路26號_中央市場2店,25.0642962,121.5005763
綠豆沙牛奶-沙很大！專賣店,5,1,冰品飲料店,新北市三重區中央北路26號,25.0644238,121.5007327
品定雪花冰,4.1,70,冰品飲料店,新北市三重區中央北路67號特67-1號1樓,25.0660272,121.5005376
湘亭軒,4.5,17,冰品飲料店,新北市三重區文化南路55號1樓,25.0610509,121.4999993
七盞茶 三重自強店,4.5,297,冰品飲料店,新北市三重區自強路一段8號,25.068313,121.498924
米軍紅茶,4.9,18,冰品飲料店,新北市三重區中正南177號1樓,25.0553511,121.4935397
三重區光明路開心冰店,5,23,冰品飲料店,新北市三重區光明路100號,25.0565089,121.4924886
玄黑糖鮮奶波霸,1,3,冰品飲料店,新北市三重區中正南路146號,25.0574652,121.4944702
桃味茶三重三陽店,4.3,6,冰品飲料店,新北市三重區三陽路18號,25.058565,121.4857861
熊果園,4.5,72,冰品飲料店,新北市三重區溪尾街253號,25.0816906,121.4879931
茶研茶 蘆洲總店,4.8,261,冰品飲料店,新北市蘆洲區中山一路74巷1號,25.0811883,121.478811
魚池新語-三重仁愛店,4.4,65,冰品飲料店,新北市三重區仁愛街513號,25.0822799,121.4877505
清心福全溪尾店-珍珠奶茶手搖飲料專賣店,3,109,冰品飲料店,新北市三重區溪尾街243號,25.0814781,121.4881421
可不可熟成紅茶-三重五華店,4.1,78,冰品飲料店,新北市三重區五華街108之2號,25.0827269,121.4924719
好了啦紅茶冰(三重長安店),5,1,冰品飲料店,新北市三重區長安街67-1號,25.0672704,121.5011636
田園綠豆湯,4.5,82,冰品飲料店,新北市三重區大榮街53號,25.0634991,121.49927
豆花,4.3,18,冰品飲料店,新北市三重區正義南路59號1樓,25.0604504,121.4981655
同樂冰店,0,0,冰品飲料店,新北市三重區大同南路198號,25.0568573,121.4969237
福茶（三和夜市）,5,41,冰品飲料店,新北市三重區中央北路75-1號三和夜市,25.0664122,121.5004159
先喝道三重三和店,4.2,140,無酒精飲料店,新北市三重區三和路三段43號,25.0714041,121.4955786
50嵐 同安店,4.1,369,冰品飲料店,台北市中正區同安街32號,25.0243088,121.5217755
茶聚CHAGE台北長安店,4.3,469,冰品飲料店,台北市大同區長安西路129號,25.051396,121.5152907
陳Q黑砂糖剉冰,3.9,866,冰品飲料店,新北市三重區自強路一段226號,25.0667573,121.4937732
貳室USroom?dessert,4.5,417,冰品飲料店,新北市三重區文化南路14號,25.0619246,121.5002204
迪茶 迪化店,3.3,446,冰品飲料店,台北市大同區迪化街一段10號,25.0540762,121.5100722
古早味杏仁露,3.1,183,冰品飲料店,台北市大同區迪化街一段21號,25.0552408,121.5103053
馬祖奶茶 西門店,5,694,冰品飲料店,台北市萬華區漢口街二段54-34號,25.0459047,121.5057869
滿上-仙草愛玉茶飲專賣店-正義北店,4.4,118,冰品飲料店,沒有地址,25.0690676,121.4960269
新鮮果汁,0,0,冰品飲料店,新北市三重區中央北路2號號 No,25.063594,121.5011374
COMEBUY_三重仁美,3.7,21,冰品飲料店,新北市三重區仁美街83號,25.079616,121.4861338
又飽又涼 傳統米苔目剉冰,4.4,252,冰品飲料店,新北市三重區溪尾街128-1號,25.0794407,121.4892477
大台北茶行,4.2,11,茶葉店,新北市三重區三和路四段360號,25.0784003,121.483256
50嵐 三和店,4,459,冰品飲料店,新北市三重區三和路四段205號,25.0794716,121.4819867
北投紅茶-蘆洲得勝店,3.8,119,冰品飲料店,新北市蘆洲區得勝街76號1樓,25.0835908,121.4724585
台灣芒果冰專賣店,4.2,345,冰品飲料店,新北市三重區溪尾街279號,25.0824576,121.4874306
四季米苔目冰/現煮甜湯,4.7,39,冰品飲料店,新北市三重區溪尾街240號正豐臭豆腐旁,25.0818693,121.4876164
果汁樂園/現打新鮮果汁,4.9,12,果汁,新北市三重區力行路二段202號,25.0777901,121.4835035
黑 密 碼 (五股四維店),5,28,冰品飲料店,新北市五股區四維路127號,25.0739364,121.4674409
清原芋圓 三重溪尾店,4.2,308,冰品飲料店,新北市三重區溪尾街221號,25.0810945,121.4884142
COYTEA（新北蘆洲店）- 嗑以茶,4.5,119,冰品飲料店,新北市蘆洲區中山一路56號,25.0810959,121.479209
兜喜茶 DooTea,4.9,66,冰品飲料店,新北市蘆洲區中正路28號,25.0822876,121.4713471
涼杯杯 古早味香蕉清冰專賣店,3.7,26,冰品飲料店,新北市蘆洲區中山二路101號,25.0816314,121.4726355
DrinkStore水雲朵蘆洲中正店,4.1,93,冰品飲料店,新北市蘆洲區中正路103號1樓,25.0841003,121.4697417
杜芳子古味茶鋪 蘆洲中正店,4.2,191,冰品飲料店,新北市蘆洲區中正路52號,25.0828522,121.4708795
拾?茶屋 蘆洲中山店,4.7,31,冰品飲料店,新北市蘆洲區中山二路121號1F,25.0815934,121.4723148
七盞茶 蘆洲光華店,4.8,55,冰品飲料店,新北市蘆洲區光華路154號1樓,25.0823163,121.465742
五桐號WOOTEA新北蘆洲光華店,4.1,47,冰品飲料店,新北市蘆洲區光華路124號1 樓,25.0825407,121.466632
紅茶洋行蘆洲中山店,4,17,冰品飲料店,新北市蘆洲區中山二路211號,25.08036,121.470612
享檸樂,4,49,無酒精飲料店,新北市三重區文化北路87巷1-1號號,25.0673515,121.4983473
Sora Umi 手作飲品,4.3,11,冰品飲料店,新北市三重區溪尾街190號,25.0808228,121.4882453
車路頭的泡泡冰,4.5,10,冰品飲料店,新北市三重區車路頭街139巷6號,25.0763199,121.4840796
五爽剉冰,4.8,11,冰品飲料店,新北市三重區自強路二段74巷67號,25.0695836,121.4869481
角頭胖達芒果冰,4.3,40,冰品飲料店,新北市蘆洲區信義路178號,25.0841277,121.4793348
陳家關西燒仙草,0,0,冰品飲料店,新北市三重區疏洪十六路24號重新橋觀光市集美食區號攤,25.049449,121.4800048
茶境 Gala,0,0,冰品飲料店,新北市三重區安慶街340號,25.0670769,121.488332
力將養生藥膳茶,0,0,冰品飲料店,新北市三重區信義街20號,25.0650648,121.4996553
艾思手作甜品小棧,5,3,冰品飲料店,新北市三重區三和路四段32巷46號1樓,25.0738184,121.4898327
仙古茶道（仁愛店）,3.5,46,冰品飲料店,新北市三重區仁愛街38號,25.0718359,121.4963189
毒水製茶｜珍珠奶茶｜手搖飲料專賣店,5,45,冰品飲料店,新北市三重區重新路四段61號1樓,25.052812,121.4913685
清心福全三重中華店-珍珠奶茶手搖飲料專賣店,4.2,84,珍珠奶茶,新北市三重區中華路71號,25.0624797,121.4837536
CoCo都可 集美店,3.8,258,冰品飲料店,新北市三重區永福街217號,25.054221,121.491145
交心茶 Justea,4.8,21,冰淇淋設備供應商,沒有地址,25.051969,121.4937175
清心福全 三重龍門店,4.4,132,冰品飲料店,新北市三重區龍門路93號,25.0724946,121.4973719
壺口調茶手作特調茶飲-三重永福創始店,4.1,8,珍珠奶茶,新北市三重區永福街56號,25.0779877,121.4815052
清心福全三重五華店-珍珠奶茶手搖飲料專賣店,3.9,144,珍珠奶茶,新北市三重區五華街136之1號,25.0837371,121.4915329
紅茶洋行-三重國隆店,4.7,76,冰品飲料店,沒有地址,25.0639905,121.4929275
清心福全三重正義北-珍珠奶茶手搖飲料專賣店,3.3,121,無酒精飲料店,新北市三重區正義北路219號,25.0688097,121.4961032
清心福全三重三和店-珍珠奶茶手搖飲料專賣店,4,190,珍珠奶茶,沒有地址,25.0793421,121.4822075
小妞茶飲,5,10,冰品飲料店,新北市三重區正義北路256巷7號,25.0684751,121.4955793
Good Drink讚豆綠豆冰沙三重大智店,4.8,15,冰品飲料店,沒有地址,25.0650737,121.4922754
好了啦紅茶冰-三重文化北,5,2,無酒精飲料店,新北市三重區文化北路24號,25.0644177,121.4990717
三和愛玉冰,2.3,12,冰品飲料店,新北市三重區中央北路125~3號,25.0679545,121.4998746
茶聚CHAGE三重信義店｜香片領導品牌,4.8,130,冰品飲料店,沒有地址,25.064559,121.498104
拾?茶屋三重自強店,4.4,7,冰品飲料店,新北市三重區自強路一段205號,25.0684839,121.4916194
泰迪熊私藏茶 三重店,4,44,冰品飲料店,新北市三重區新北大道一段62號,25.0615506,121.4870263
學理茗茶,4.5,2,茶葉店,新北市三重區頂崁街210巷20號,25.0677609,121.4762898
COMEBUY_三重溪尾,4,73,冰品飲料店,新北市三重區溪尾街215號,25.0809857,121.4883763
陳Q黑砂糖剉冰,3.9,866,冰品飲料店,沒有地址,25.0667573,121.4937732
都渴以 Whatever -新莊五工店,4.6,5,冰品飲料店,新北市新莊區五工三路85號,25.0651336,121.4585985
好了啦紅茶冰-新莊頭前店,5,8,冰品飲料店,新北市新莊區化成路357號,25.0568024,121.4656566
CoCo都可 新莊化成店,4.1,134,冰品飲料店,新北市新莊區化成路618號,25.0548579,121.4661376
50嵐 頭前店,4.2,310,冰品飲料店,新北市新莊區化成路209-2號,25.051575,121.465991
關渡古錐ㄟ,5,2,冰品飲料店,新北市新莊區五工三路94巷4號1樓,25.065637,121.4584506
七盞茶 新莊化成店,4.6,81,冰品飲料店,新北市新莊區化成路289號,25.0549284,121.4660179
COMEBUY_新莊化成店,3.7,39,冰品飲料店,新北市新莊區化成路624號,25.0550092,121.4662512
茶聚CHAGE中和福美店｜香片領導品牌_新北手搖飲料店外送外帶加盟推薦 在地美食飲料茶飲創業加盟,4.9,1,冰品飲料店,新北市中和區福美路310號,25.0049413,121.4968425
