name,city,dist,address,latitude,longitude
東新綠地,台北市,東新里,臺北市南港區南港路二段104號,25.05359078,121.6024475
南深綠地,台北市,舊莊里,臺北市南港區舊莊街一段231號旁,25.03792954,121.6231613
南港29號綠地,台北市,西新里,臺北市南港區研究院路二段、舊莊街一段交叉路口,25.04239082,121.6172333
南港65號園區綠地,台北市,三重里,臺北市南港區三重路21巷,25.05903053,121.6142197
新坡綠地,台北市,九如里,臺北市南港區研究院路二段213巷2號前,25.0356102,121.6177521
新南綠地,台北市,中南里,臺北市南港區忠孝東路七段398號,25.05184937,121.6065521
新陽綠地,台北市,東新里,臺北市南港區興南街272巷3號對面,25.05693054,121.6034164
合心廣場,台北市,永樂里,臺北市南港區玉成街與忠孝東路六段交叉口,25.04660988,121.583458
南港五號廣場,台北市,東明里,臺北市南港區南港路二段以南，178巷對面,25.05406952,121.5998001
140高地,台北市,萬美里,文山區萬寧街125號,25.00358009,121.569603
久康公園,台北市,木柵里,久康街39號,24.98934937,121.5645828
小坑1號公園,台北市,萬興里,萬壽路旁，木柵二期重劃區內,24.98337936,121.585228
文山(景美)49號公園,台北市,景東里,景華街128巷3弄旁,24.99588966,121.5478516
文山木柵59號公園,台北市,政大里,台北市指南路二段225巷旁,24.98526001,121.5825806
文山森林公園,台北市,萬盛里、興邦里、興豐里、興旺里,臺北市文山區福興路95巷,25.00435,121.548322
木南公園,台北市,木新里,木新路2段43巷1號旁,24.9865303,121.5708389
木柵公園,台北市,"華興里,明義里",文山區興隆路4段50號,24.98694992,121.560463
木新公園,台北市,樟文里,木新路3段278巷7弄11號對面,24.9822197,121.5580368
木榮公園,台北市,順興里,保儀路129號(景文高中後門邊),24.98464012,121.5686569
水景公園,台北市,政大里,政大一街與政大二街間,24.98698044,121.5868378
仙岩公園,台北市,興安里,仙岩路16巷36號,24.99797058,121.5493622
光明公園,台北市,樟林里,下崙路與光輝路口,24.98646927,121.5547104
光輝公園,台北市,樟林里,光輝路9-1號前,24.98612022,121.5558395
辛亥生態公園,台北市,興昌里,辛亥路四段至興德路間,25.003685,121.556764
坡內坑公園,台北市,博嘉里,木柵路四段159巷內,25.00497055,121.5765533
忠順公園,台北市,樟樹里,興隆路4段96巷底,24.98314095,121.561142
忠順萊茵公園,台北市,忠順里,興隆路四段109巷旁,24.98678017,121.5653687
明義公園,台北市,明義里,興隆路4段101巷口,24.98806953,121.5609818
芳寧公園,台北市,萬美里,和平東路四段與萬寧街交叉口,25.00452995,121.5632782
保儀公園,台北市,順興里,木新路3段50巷、70巷內,24.98353958,121.5634689
恆光公園,台北市,樟腳里,木新路2段211巷10弄8號前,24.98241043,121.5675888
原野運動公園,台北市,萬芳里,萬芳路木柵高工旁,24.99712944,121.571373
博嘉公園,台北市,博嘉里,軍功路47巷55號之8旁,25.00045013,121.5735397
景仁公園,台北市,景仁里,景仁街1巷16號,24.99666977,121.5401001
景行公園,台北市,景行里,景中街景美國中對面,24.99251938,121.542778
景美公園(原萬慶公園),台北市,景美里,文山區育英街45巷旁,24.99402046,121.5375977
景美運動公園,台北市,興豐里,文山區景豐街80號旁,25.00254059,121.5445175
景華公園,台北市,景華里,文山區景華街55號,24.99518967,121.5437927
景福公園,台北市,景仁里,溪口街36巷內,24.99567986,121.5403214
景豐公園,台北市,興豐里,興隆路1段251號3弄,25.0001297,121.5450516
華興公園,台北市,華興里,試院路4巷內,24.98917007,121.5504684
順興公園綠地,台北市,忠順里,興隆路四段109巷92弄旁,24.98608971,121.5643768
新榮公園,台北市,木新里,木新路2段111巷底,24.98332977,121.570221
椰城公園,台北市,博嘉里,和平東路四段101巷6弄21號,25.0063591,121.5687027
萬年1號公園,台北市,萬年里,汀州路4段122至146號對面,25.00569916,121.5362015
萬年2號公園,台北市,萬年里,汀州路4段122至146號對面,25.00569916,121.5362015
萬年3號公園,台北市,萬年里,汀州路4段105巷口,25.00704002,121.5369263
萬有1號公園,台北市,萬有里,興隆路1段202巷,24.99983025,121.5429535
萬有2號公園,台北市,萬有里,景明街11巷6弄8號前,25.00070953,121.5419006
萬有3號公園,台北市,萬有里,景隆街107號前,24.99872017,121.5430985
萬和1號公園,台北市,萬和里,萬隆街1至71號對面,25.00049019,121.5363236
萬和2號公園,台北市,萬和里,萬隆街72至80號對面,25.00148964,121.5365372
萬和3號公園,台北市,萬和里,羅斯福路5段192巷33號至218巷2號對面,25.00381088,121.5363388
萬芳10號公園,台北市,興昌里,文山區萬美街1段121號(往公訓中心方向),25.00164986,121.5624924
萬芳11號公園,台北市,萬芳里,文山區萬美街2段2號,25.00304985,121.5630798
萬芳12號公園,台北市,萬美里,萬利街30巷24至32號對面,25.00147057,121.5635834
萬芳13號公園,台北市,萬美里,萬美街1段與萬樂街口,25.00172997,121.5653992
萬芳14號公園,台北市,萬美里,萬利街33號邊,25.00032044,121.5653305
萬芳1號公園,台北市,萬美里,萬利街4號邊,24.99986076,121.5667267
萬芳2號公園,台北市,萬美里,萬芳路與萬利街口,24.99920082,121.5667725
萬芳3號公園,台北市,萬美里,萬芳路與萬利街口,24.99925041,121.5671005
萬芳4號公園,台北市,萬芳里,文山區萬和街1號對面,25.00153923,121.5675278
萬芳6號公園,台北市,萬芳里,萬芳路與萬和街口,24.99950028,121.5691834
萬芳7號公園,台北市,萬芳里,文山區萬美街1段36號旁,25.00157929,121.5661621
萬芳8號公園,台北市,興昌里,萬芳社區萬美街與興德路之間(公訓處前),25.0030098,121.560463
萬芳9號公園,台北市,萬美里,文山區萬美街1段121號旁,25.00177956,121.5614777
萬盛公園,台北市,萬盛里,萬盛街130巷口,25.00514984,121.5410614
萬壽1號公園,台北市,政大里,萬壽路61巷旁，棲霞山莊旁,24.98747063,121.5892181
萬壽2號公園,台北市,政大里,萬壽路61巷旁，棲霞山莊旁,24.98736954,121.5895615
萬壽3號公園,台北市,政大里,萬壽路與政大一街間,24.98542023,121.5860825
萬興櫻花生態景觀公園,台北市,萬興,新光路一段66巷6弄,24.9915411,121.5731031
試院公園,台北市,試院里,木柵路1段89巷,24.98778915,121.5473175
福興公園,台北市,興旺里,福興路63巷4號,25.00399971,121.5481567
樟林公園,台北市,樟林里,忠順街1段121巷7弄12號前,24.98464012,121.5592117
樟新公園,台北市,樟新里,一壽街49之3號,24.97919083,121.5569534
樟樹公園,台北市,樟文里,忠順街1段26巷26弄口,24.98271942,121.559372
樟興公園,台北市,樟文里,木新路3段與辛亥路7段口,24.98067093,121.5541229
興旺公園,台北市,興旺里,福興路82巷內,25.0058403,121.5504608
興家公園,台北市,興家里,興隆路三段207巷10弄旁,24.99473,121.5608215
興泰公園,台北市,興泰里,辛亥路四段166巷內,25.00481033,121.555481
