brand,name,star,comment,class,address,latitude,longitude
五十嵐,50嵐 新泰店,3.9,342,冰品飲料店,新北市新莊區新泰路311號,25.0411932,121.4452201
五十嵐,50嵐 昌吉店,4.0,234,冰品飲料店,台北市大同區昌吉街35號1樓,25.0659901,121.516675
五十嵐,50嵐 汐止大同店,3.9,187,冰品飲料店,新北市汐止區大同路二段222號,25.0653792,121.6538028
五十嵐,50嵐 汐止忠孝店,4.0,265,冰品飲料店,新北市汐止區忠孝東路263號,25.0678622,121.6631379
五十嵐,50嵐 木柵店,3.6,138,冰品飲料店,台北市文山區保儀路69號,24.9870824,121.5686668
五十嵐,50嵐 承德店,4.0,297,冰品飲料店,台北市大同區承德路一段20號,25.050411,121.516677
五十嵐,50嵐 重慶店,4.0,243,冰品飲料店,台北市大同區重慶北路一段84號,25.052535,121.5139255
五十嵐,50嵐 亞東店,3.8,386,冰品飲料店,新北市板橋區四川路二段41號,24.9952617,121.4541546
五十嵐,50嵐 新店中正店,4.0,256,冰品飲料店,新北市新店區中正路55號,24.9698147,121.5445114
五十嵐,50嵐 南西店,3.7,238,冰品飲料店,台北市中山區南京西路12巷3號,25.0520224,121.5214972
五十嵐,50嵐 市政府站店,2.3,42,珍珠奶茶,台北市信義區忠孝東路五段63號B1,25.0412888,121.5667246
五十嵐,50嵐 劍潭店,3.5,188,冰品飲料店,台北市士林區承德路四段35號,25.0808735,121.5228134
五十嵐,50嵐寶橋店,4.1,108,冰品飲料店,新北市新店區寶橋路224號,24.9785937,121.5513474
五十嵐,50嵐 德安店,3.9,199,冰品飲料店,台北市內湖區康寧路一段66號,25.0800432,121.5922544
五十嵐,50嵐 通化店,3.0,240,冰品飲料店,台北市大安區通化街119號,25.029368,121.5540879
五十嵐,50嵐 新店民權店,4.1,274,冰品飲料店,新北市新店區民權路123號,24.9826947,121.5357238
五十嵐,50嵐 土城日月光店,3.3,203,珍珠奶茶,新北市土城區中央路二段61巷37號,24.9783373,121.4446902
五十嵐,50嵐 士林捷運店,3.6,280,冰品飲料店,台北市士林區中正路235巷38號,25.0942551,121.5260872
五十嵐,50嵐 新東店,3.9,150,冰品飲料店,台北市松山區民生東路五段197-1號,25.0592075,121.5661594
五十嵐,50嵐 政大店,3.6,102,冰品飲料店,台北市文山區指南路二段63號,24.9879412,121.5747287
五十嵐,50嵐 大直北安店,3.7,310,冰品飲料店,台北市中山區北安路571-3號,25.0811707,121.5484051
五十嵐,50嵐 內湖園區店,3.2,251,冰品飲料店,台北市內湖區內湖路一段425號1F,25.0815336,121.5714672
五十嵐,50嵐 長春店,3.6,270,冰品飲料店,台北市松山區長春路476號,25.054378,121.5464934
五十嵐,50嵐 三峽北大店,4.3,101,冰品飲料店,新北市三峽區大學路129號1樓,24.9436023,121.3745389
五十嵐,50嵐 興隆店,4.2,429,冰品飲料店,台北市文山區興隆路二段349號,25.0009852,121.5545048
五十嵐,50嵐 士東店,3.9,105,冰品飲料店,台北市士林區士東路99號,25.1122931,121.5295353
五十嵐,50嵐 天母店,4.2,153,冰品飲料店,台北市士林區天母北路3號,25.1189617,121.5264108
五十嵐,50嵐 捷運善導寺店,4.2,340,冰品飲料店,台北市中正區忠孝東路一段11-1號,25.0449151,121.5238661
五十嵐,50嵐 復興店,3.4,384,珍珠奶茶,台北市大安區復興南路二段182號,25.0272958,121.5432742
五十嵐,50嵐 小南門店,4.3,164,珍珠奶茶,台北市中正區延平南路234號,25.033863,121.5073356
五十嵐,50嵐 民生店,3.5,324,冰品飲料店,台北市松山區民生東路四段104號,25.0580181,121.5542381
五十嵐,50嵐 東湖店,3.9,311,冰品飲料店,台北市內湖區康寧路三段48號,25.0718807,121.6086873
五十嵐,50嵐 寧波店,4.1,203,冰品飲料店,台北市中正區寧波西街51號,25.0309349,121.517759
五十嵐,50嵐 鶯歌鶯桃店,4.0,393,冰品飲料店,新北市鶯歌區鶯桃路二段24號,24.9723779,121.325853
五十嵐,50嵐 碧潭店,4.3,369,冰品飲料店,新北市新店區光明街3號,24.9592327,121.5382848
