brand,name,star,comment,class,address,latitude,longitude
清心福全,清心福全三重中華店-珍珠奶茶手搖飲料專賣店,4.2,84,珍珠奶茶,新北市三重區中華路71號,25.0624797,121.4837536
清心福全,清心福全板橋篤行店珍珠奶茶手搖專賣店,3.6,111,冰品飲料店,新北市板橋區篤行路二段145號,24.988152,121.429957
清心福全,清心福全 漢生西店,3.1,192,飲料,新北市板橋區漢生西路84號,25.0193984,121.4628306
清心福全,清心福全板橋重慶店-珍珠奶茶手搖飲料專買店,4.3,220,珍珠奶茶,新北市板橋區重慶路232號,25.0015663,121.4627321
清心福全,清心福全新莊五權店-珍珠奶茶手搖飲料專賣店,3.4,96,冰品飲料店,新北市新莊區五權一路68號,25.066418,121.458542
清心福全,清心福全新莊民樂店_珍珠奶茶手搖專賣店,3.9,96,冰品飲料店,新北市新莊區民樂街95號,25.0436241,121.4578082
清心福全,清心福全鶯歌南雅店-珍珠奶茶手搖飲料專賣店,3.6,114,無酒精飲料店,新北市鶯歌區南雅路41號1樓,24.9542328,121.3486288
清心福全,清心福全三重光復店-珍珠奶茶手搖飲料專賣店,3.9,41,無酒精飲料店,新北市三重區光復路一段68巷42號1樓,25.0491563,121.4703554
清心福全,清心福全明峰店,3.8,74,珍珠奶茶,新北市汐止區明峰街180號,25.0701631,121.6285961
清心福全,清心福全三峽文化店-珍珠奶茶手搖飲料專賣店,3.6,58,冰品飲料店,新北市三峽區文化路16號,24.9358682,121.3733162
清心福全,清心福全(光華店)-珍珠奶茶手搖專賣店,4.4,71,冰品飲料店,新北市蘆洲區光華路85號,25.08252,121.467741
清心福全,清心福全汐止樟樹店,3.7,108,珍珠奶茶,新北市汐止區樟?一路139巷2號,25.0661441,121.642223
清心福全,清心福全冷飲站 板橋三民店-珍珠奶茶手搖飲料專賣店,3.4,114,冰品飲料店,新北市板橋區三民路二段102巷1號,25.0167249,121.478995
清心福全,清心福全福美店,4.6,62,無酒精飲料店,新北市中和區福美路247號,25.0050458,121.4990173
清心福全,清心福全板橋民治店-珍珠奶茶手搖飲料專賣店,3.5,138,無酒精飲料店,新北市板橋區民治街130號,25.0309118,121.4778262
清心福全,清心福全 永和宜安店-珍珠奶茶手搖飲料專賣店,4.1,133,冰品飲料店,新北市永和區中正路15號,24.9956694,121.5140024
清心福全,清心福全中和漢生店-珍珠奶茶手搖飲料專賣店,2.4,37,珍珠奶茶,新北市中和區中山路三段194號,25.0066545,121.4720803
清心福全,清心福全板橋莒光店-珍珠奶茶手搖飲料專賣店,4.0,237,冰品飲料店,新北市板橋區莒光路31號,25.0247075,121.4703327
清心福全,清心福全（土城清水店）,3.4,85,冰品飲料店,新北市土城區清水路168號,24.9814641,121.4599689
